filename,transcription,word,speaker
other-cat1.wav,that's a cat doctor,cat,other
other-cat2.wav,cat's paw scallop,cat,other
other-cat3.wav,it's really hard when you think about toilet training a cat,cat,other
other-cat4.wav,there's a cat under your chair,cat,other
other-cat5.wav,this little girl is very angry at the little boy for letting the cat go on top of the policeman boy's head,cat,other
other-cat6.wav,now the pussy cat jumped on,cat,other
other-cat7.wav,and she's using her pussy cat for the baby,cat,other
other-cat8.wav,and the cat is watching,cat,other
other-cat9.wav,what's your new toy cat's name,cat,other
other-cat10.wav,that's a cat,cat,other
other-cat11.wav,well look_it that's what this cat is doing,cat,other
other-cat12.wav,the cat goes back into the pipe,cat,other
other-cat13.wav,and the cat jumped out,cat,other
other-cat14.wav,hop cat,cat,other
other-cat15.wav,a kitty cat meow meow meow,cat,other
other-cat16.wav,it's highly unusual for a cat like you to be in a chicken coop,cat,other
other-cat17.wav,it's not hats it's cats,cat,other
other-cat18.wav,how many kitty cats are there here,cat,other
other-cat19.wav,and the boy are trying to catch the cat,cat,other
other-cat20.wav,who's a wild cat,cat,other
other-cat21.wav,and who catches the cat,cat,other
other-cat22.wav,can't play with the cat food,cat,other
other-cat23.wav,okay is the cat's name puddy,cat,other
other-cat24.wav,okay now they're all trying to get the cat,cat,other
other-cat25.wav,where is that cat,cat,other
other-cat26.wav,and the cat is up on top and here comes the boy who is a policeman here comes the girl who's a mommy and there goes the cat up the hill getting away,cat,other
other-cat27.wav,they live on a farm and have a cat named kitty,cat,other
other-cat28.wav,what can we do to help the cat feel better now,cat,other
other-cat29.wav,the little girl stopped to pick some flowers and the cat got out,cat,other
other-cat30.wav,i'm a house cat,cat,other
other-cat31.wav,hey diddle the cat and the fiddle the cow jumped over the honda,cat,other
other-cat32.wav,climbing the tree to find the cat,cat,other
other-cat33.wav,olivia lives with her mother her father her brother her dog perry and edwin the cat,cat,other
other-cat34.wav,is there a cat,cat,other
other-cat35.wav,do kitty cats know how to color,cat,other
other-cat36.wav,whats a kitty cat say,cat,other
other-cat37.wav,and look what the cat does,cat,other
other-cat38.wav,about a cat,cat,other
other-cat39.wav,and the cat's sitting up here and the cat's going to laugh,cat,other
other-cat40.wav,should we read cat's play now,cat,other
other-cat41.wav,and the policeman climbs up and he tries to catch the cat,cat,other
other-cat42.wav,it is the cat in the hat,cat,other
other-cat43.wav,a cat,cat,other
other-cat44.wav,see the cat over there,cat,other
other-cat45.wav,looks like we needta put cat food on our shopping list,cat,other
other-cat46.wav,and cats do who else has whiskers,cat,other
other-cat47.wav,i mean cat suit,cat,other
other-cat48.wav,okay cats don't like water do they,cat,other
other-cat49.wav,do you talk to the cats,cat,other
other-cat50.wav,the cat in his hat,cat,other
other-cat51.wav,oh my gush daddy cat slipping,cat,other
other-cat52.wav,and the little girl's cat jumped out_of the baby carriage that she was pushing her in,cat,other
other-cat53.wav,the cat's running out and hiding,cat,other
other-cat54.wav,yeah yeah we do have a cat at home too but she doesn't like i think she started like sometimes she'll imitate like kitty an approximation of the word for me but puppy she's definitely more interested in the dog than the cat,cat,other
other-cat55.wav,with the other barn cat,cat,other
other-cat56.wav,cat,cat,other
other-cat57.wav,i see a purple cat,cat,other
other-cat58.wav,it's not a cat it looks like a cat cause it's so little but it's a puppy it's a baby dog,cat,other
other-cat59.wav,that looks like a cat,cat,other
other-cat60.wav,this kitty cat looks like i'd like to buy the kitty cat,cat,other
other-cat61.wav,and a kitty cat,cat,other
other-cat62.wav,you do the dog and i do the cat,cat,other
other-cat63.wav,do trevor and phoebe have a kitty cat now,cat,other
other-cat64.wav,hey diddle diddle the cat and the fiddle,cat,other
other-cat65.wav,you wanna find a cat,cat,other
other-cat66.wav,you used some hair for bear and the dog and the cat,cat,other
other-cat67.wav,where's my cat,cat,other
other-cat68.wav,it says cat,cat,other
other-cat69.wav,here's the cat,cat,other
other-cat70.wav,cat and rabbit xxx,cat,other
other-cat71.wav,it's a cat,cat,other
other-cat72.wav,the other little kitty cat said i'm running,cat,other
other-cat73.wav,but the cat jumps up on the policeman's head,cat,other
other-cat74.wav,would you like to cat get out,cat,other
other-cat75.wav,xxx and mommy and auntie when they were little but it was really grandma xxx cat,cat,other
other-cat76.wav,they fill up his cat litter box,cat,other
other-cat77.wav,about huckle and the cats,cat,other
other-cat78.wav,xxx anyway there are two people with cats,cat,other
other-cat79.wav,oh oo this is a kitty cat,cat,other
other-cat80.wav,see the cat,cat,other
other-cat81.wav,three little cats,cat,other
other-cat82.wav,six ducks but where's the cat,cat,other
other-cat83.wav,i'll protect the cat too hello kitty+cat,cat,other
other-cat84.wav,i thought that she was gonna run to the policeman to tell him that the cat had disappeared that her baby had disappeared,cat,other
other-cat85.wav,some horsie food and cat food,cat,other
other-cat86.wav,what's the police what's the cat doing now,cat,other
other-cat87.wav,cat,cat,other
other-cat88.wav,cat,cat,other
other-cat89.wav,our cats don't have fleas they don't go outside,cat,other
other-cat90.wav,he's trying to get the cat down,cat,other
other-cat91.wav,in the morning after she gets up and moves the cat and brushes her teeth and combs her ears and moves the cat olivia gets dressed,cat,other
other-cat92.wav,there's the cat at the other end,cat,other
other-cat93.wav,are you a cat,cat,other
other-cat94.wav,i'm a cat,cat,other
